datetime,open,high,low,close,volume
2026-01-01 07:30:00,4364.570,4364.639,4356.535,4360.228,1762
2026-01-01 07:45:00,4360.228,4361.029,4350.207,4352.829,1822
2026-01-01 08:00:00,4352.829,4363.531,4352.295,4355.340,1326
2026-01-01 08:15:00,4355.340,4370.198,4355.071,4358.692,1144
2026-01-01 08:30:00,4358.692,4365.669,4354.391,4359.652,1600
2026-01-01 08:45:00,4359.652,4366.278,4354.770,4366.131,1609
2026-01-01 09:00:00,4366.131,4366.470,4349.372,4362.483,1358
2026-01-01 09:15:00,4362.483,4362.609,4351.872,4361.512,1291
2026-01-01 09:30:00,4361.512,4362.719,4356.344,4361.252,1373
2026-01-01 09:45:00,4361.252,4372.420,4354.138,4354.755,1760
2026-01-01 10:00:00,4354.755,4370.198,4354.169,4369.764,1292
2026-01-01 10:15:00,4369.764,4370.623,4362.842,4370.497,1778
2026-01-01 10:30:00,4370.497,4371.194,4353.116,4355.467,1949
2026-01-01 10:45:00,4355.467,4365.932,4352.230,4365.396,1685
2026-01-01 11:00:00,4365.396,4365.777,4351.423,4354.985,1633
2026-01-01 11:15:00,4354.985,4375.256,4354.977,4374.155,1422
2026-01-01 11:30:00,4374.155,4380.000,4355.018,4355.243,1651
2026-01-01 11:45:00,4355.243,4364.437,4348.000,4356.415,1612
2026-01-01 12:00:00,4356.415,4361.080,4354.956,4360.738,1454
2026-01-01 12:15:00,4360.738,4369.106,4359.803,4360.677,940
2026-01-01 12:30:00,4360.677,4360.799,4350.377,4358.652,1414
2026-01-01 12:45:00,4358.652,4373.918,4358.615,4362.613,1689
2026-01-01 13:00:00,4362.613,4368.708,4353.853,4354.351,1336
2026-01-01 13:15:00,4354.351,4375.534,4353.835,4375.311,1122
2026-01-01 13:30:00,4375.311,4376.559,4355.614,4356.267,1833
2026-01-01 13:45:00,4356.267,4368.499,4355.077,4361.014,1526
2026-01-01 14:00:00,4361.014,4365.032,4357.607,4364.831,1566
2026-01-01 14:15:00,4364.831,4365.364,4353.964,4354.156,1637
2026-01-01 14:30:00,4354.156,4372.210,4353.506,4363.140,1606
2026-01-01 14:45:00,4363.140,4370.853,4360.708,4370.237,1271
2026-01-01 15:00:00,4370.237,4370.460,4358.918,4369.021,1356
2026-01-01 15:15:00,4369.021,4372.039,4363.011,4363.419,1347
2026-01-01 15:30:00,4363.419,4372.326,4352.920,4372.322,1675
2026-01-01 15:45:00,4372.322,4374.416,4359.037,4360.113,1803
2026-01-01 16:00:00,4360.113,4371.530,4354.976,4357.143,1559
2026-01-01 16:15:00,4357.143,4366.789,4356.279,4362.482,1818
2026-01-01 16:30:00,4362.482,4371.472,4360.870,4370.777,1232
2026-01-01 16:45:00,4370.777,4371.012,4350.721,4350.772,1772
2026-01-01 17:00:00,4350.772,4362.951,4349.622,4355.703,1267
2026-01-01 17:15:00,4355.703,4368.849,4355.544,4367.892,1158
2026-01-01 17:30:00,4367.892,4380.000,4354.583,4380.000,2030
2026-01-01 17:45:00,4380.000,4380.000,4360.168,4365.784,1728
2026-01-01 18:00:00,4365.784,4371.714,4358.462,4359.099,1589
2026-01-01 18:15:00,4359.099,4365.210,4358.421,4363.869,996
2026-01-01 18:30:00,4363.869,4364.683,4356.488,4364.177,1465
2026-01-01 18:45:00,4364.177,4376.573,4357.921,4358.625,1647
2026-01-01 19:00:00,4358.625,4362.615,4354.809,4360.090,1820
2026-01-01 19:15:00,4360.090,4369.994,4359.146,4359.516,1906
2026-01-01 19:30:00,4359.516,4363.326,4352.268,4362.395,1850
2026-01-01 19:45:00,4362.395,4362.479,4357.830,4359.083,1517
2026-01-01 20:00:00,4359.083,4363.413,4354.357,4356.518,1371
2026-01-01 20:15:00,4356.518,4374.043,4355.598,4358.420,1808
2026-01-01 20:30:00,4358.420,4377.675,4357.228,4358.297,1305
2026-01-01 20:45:00,4358.297,4371.238,4358.221,4370.709,1626
2026-01-01 21:00:00,4370.709,4370.867,4358.363,4366.641,1470
2026-01-01 21:15:00,4366.641,4366.743,4361.475,4363.027,1351
2026-01-01 21:30:00,4363.027,4363.479,4357.392,4362.611,1696
2026-01-01 21:45:00,4362.611,4366.609,4360.426,4365.306,1133
2026-01-01 22:00:00,4365.306,4367.352,4364.125,4364.864,1222
2026-01-01 22:15:00,4364.864,4365.524,4360.989,4361.533,1875
2026-01-01 22:30:00,4361.533,4369.748,4361.081,4369.716,1500
2026-01-01 22:45:00,4369.716,4370.206,4361.899,4361.919,1409
2026-01-01 23:00:00,4361.919,4367.080,4360.986,4364.489,1119
2026-01-01 23:15:00,4364.489,4365.855,4359.289,4365.643,1615
2026-01-01 23:30:00,4365.643,4365.811,4361.420,4363.403,1833
2026-01-01 23:45:00,4363.403,4366.799,4363.350,4366.000,1599
2026-01-02 00:00:00,4366.000,4366.799,4362.359,4365.217,1402
2026-01-02 00:15:00,4365.217,4366.248,4358.878,4361.306,1067
2026-01-02 00:30:00,4361.306,4363.279,4359.945,4360.210,1223
2026-01-02 00:45:00,4360.210,4369.714,4359.205,4369.636,1549
2026-01-02 01:00:00,4369.636,4371.200,4361.939,4362.581,1555
2026-01-02 01:15:00,4362.581,4363.784,4357.424,4363.291,1689
2026-01-02 01:30:00,4363.291,4364.085,4358.079,4358.525,1532
2026-01-02 01:45:00,4358.525,4365.941,4358.141,4365.016,1771
2026-01-02 02:00:00,4365.016,4366.987,4357.547,4366.913,1242
2026-01-02 02:15:00,4366.913,4367.758,4360.085,4363.831,1420
2026-01-02 02:30:00,4363.831,4366.801,4357.866,4365.376,1604
2026-01-02 02:45:00,4365.376,4371.447,4362.567,4370.287,2069
2026-01-02 03:00:00,4370.287,4370.593,4361.033,4367.235,1063
2026-01-02 03:15:00,4367.235,4373.152,4357.550,4358.710,1376
2026-01-02 03:30:00,4358.710,4371.717,4357.948,4359.378,1549
2026-01-02 03:45:00,4359.378,4366.178,4357.388,4366.162,1613
2026-01-02 04:00:00,4366.162,4366.586,4359.414,4361.071,1497
2026-01-02 04:15:00,4361.071,4376.187,4359.246,4375.405,951
2026-01-02 04:30:00,4375.405,4375.889,4361.757,4361.962,1309
2026-01-02 04:45:00,4361.962,4364.379,4351.044,4351.049,1046
2026-01-02 05:00:00,4351.049,4357.799,4350.863,4352.933,1445
2026-01-02 05:15:00,4352.933,4359.697,4349.000,4349.000,1792
2026-01-02 05:30:00,4349.000,4383.000,4349.000,4383.000,1319
2026-01-02 05:45:00,4383.000,4383.000,4367.183,4368.596,1693
2026-01-02 06:00:00,4368.596,4369.083,4360.265,4367.819,1655
2026-01-02 06:15:00,4367.819,4369.135,4357.588,4358.241,1626
2026-01-02 06:30:00,4358.241,4366.935,4356.913,4360.411,1497
2026-01-02 06:45:00,4360.411,4368.910,4360.407,4368.395,1249
2026-01-02 07:00:00,4368.395,4375.175,4358.910,4359.239,1591
2026-01-02 07:15:00,4359.239,4375.290,4359.062,4371.038,1253
2026-01-02 07:30:00,4371.038,4372.404,4353.961,4354.559,1768
2026-01-02 07:45:00,4354.559,4371.832,4354.101,4370.801,1563
2026-01-02 08:00:00,4370.801,4374.635,4359.963,4366.970,1557
2026-01-02 08:15:00,4366.970,4370.011,4360.150,4369.850,1704
2026-01-02 08:30:00,4369.850,4376.221,4362.264,4362.414,1383
2026-01-02 08:45:00,4362.414,4372.380,4362.238,4370.149,1779
2026-01-02 09:00:00,4370.149,4370.545,4362.280,4364.716,1737
2026-01-02 09:15:00,4364.716,4369.998,4359.346,4369.427,1841
2026-01-02 09:30:00,4369.427,4375.152,4368.346,4374.383,1364
2026-01-02 09:45:00,4374.383,4374.478,4361.605,4361.763,1861
2026-01-02 10:00:00,4361.763,4376.402,4361.481,4375.611,1840
2026-01-02 10:15:00,4375.611,4375.721,4363.628,4373.065,1346
2026-01-02 10:30:00,4373.065,4373.082,4351.366,4370.680,1443
2026-01-02 10:45:00,4370.680,4370.689,4356.899,4357.595,1618
2026-01-02 11:00:00,4357.595,4379.788,4357.398,4370.988,1243
2026-01-02 11:15:00,4370.988,4371.223,4362.931,4363.478,1517
2026-01-02 11:30:00,4363.478,4371.324,4352.122,4371.243,1410
2026-01-02 11:45:00,4371.243,4372.345,4355.396,4358.846,1648
2026-01-02 12:00:00,4358.846,4367.357,4352.172,4353.141,2198
2026-01-02 12:15:00,4353.141,4371.320,4352.035,4364.598,1039
2026-01-02 12:30:00,4364.598,4374.086,4350.458,4373.867,1165
2026-01-02 12:45:00,4373.867,4374.030,4349.000,4358.960,1374
2026-01-02 13:00:00,4358.960,4372.045,4357.898,4368.828,1738
2026-01-02 13:15:00,4368.828,4378.630,4363.668,4365.134,1796
2026-01-02 13:30:00,4365.134,4373.916,4356.224,4373.768,807
2026-01-02 13:45:00,4373.768,4374.029,4361.481,4366.364,1412
2026-01-02 14:00:00,4366.364,4372.929,4356.220,4372.468,1991
2026-01-02 14:15:00,4372.468,4372.830,4356.128,4365.862,1215
2026-01-02 14:30:00,4365.862,4371.658,4354.947,4360.166,1218
2026-01-02 14:45:00,4360.166,4372.506,4359.870,4369.210,1346
2026-01-02 15:00:00,4369.210,4378.694,4367.595,4370.725,1405
2026-01-02 15:15:00,4370.725,4383.000,4361.400,4362.098,1707
2026-01-02 15:30:00,4362.098,4370.231,4361.882,4363.790,1587
2026-01-02 15:45:00,4363.790,4381.254,4359.530,4368.875,1698
2026-01-02 16:00:00,4368.875,4373.000,4361.884,4366.381,1829
2026-01-02 16:15:00,4366.381,4371.305,4359.127,4359.625,1488
2026-01-02 16:30:00,4359.625,4379.085,4358.456,4369.792,1192
2026-01-02 16:45:00,4369.792,4369.828,4363.200,4364.867,1276
2026-01-02 17:00:00,4364.867,4372.713,4364.314,4372.368,1392
2026-01-02 17:15:00,4372.368,4373.234,4356.741,4365.203,1954
2026-01-02 17:30:00,4365.203,4374.875,4359.679,4374.611,1216
2026-01-02 17:45:00,4374.611,4375.807,4358.639,4359.257,1441
2026-01-02 18:00:00,4359.257,4373.502,4358.665,4358.951,1344
2026-01-02 18:15:00,4358.951,4370.910,4358.784,4370.437,1517
2026-01-02 18:30:00,4370.437,4375.356,4367.774,4375.164,1504
2026-01-02 18:45:00,4375.164,4375.639,4352.656,4366.041,1056
2026-01-02 19:00:00,4366.041,4368.323,4358.507,4368.168,1509
2026-01-02 19:15:00,4368.168,4374.966,4361.928,4369.391,1230
2026-01-02 19:30:00,4369.391,4375.851,4363.201,4374.830,1526
2026-01-02 19:45:00,4374.830,4375.527,4358.991,4359.199,1781
2026-01-02 20:00:00,4359.199,4376.887,4359.128,4367.106,1045
2026-01-02 20:15:00,4367.106,4373.772,4360.431,4373.178,1659
2026-01-02 20:30:00,4373.178,4373.542,4365.527,4365.952,1281
2026-01-02 20:45:00,4365.952,4371.823,4365.238,4369.154,1329
2026-01-02 21:00:00,4369.154,4372.384,4367.907,4370.192,1749
2026-01-02 21:15:00,4370.192,4377.559,4361.333,4362.258,1130
2026-01-02 21:30:00,4362.258,4374.875,4361.993,4365.183,1305
2026-01-02 21:45:00,4365.183,4377.532,4364.527,4371.668,1708
2026-01-02 22:00:00,4371.668,4372.365,4367.289,4367.710,1726
2026-01-02 22:15:00,4367.710,4373.187,4366.204,4368.990,1748
2026-01-02 22:30:00,4368.990,4371.444,4365.497,4371.047,1917
2026-01-02 22:45:00,4371.047,4371.406,4367.130,4367.885,1749
2026-01-02 23:00:00,4367.885,4368.597,4364.217,4365.077,1695
2026-01-02 23:15:00,4365.077,4370.427,4363.868,4367.891,1246
2026-01-02 23:30:00,4367.891,4370.195,4362.809,4370.145,1074
2026-01-02 23:45:00,4370.145,4372.021,4367.614,4372.000,1718
2026-01-05 00:00:00,4372.000,4375.647,4371.386,4373.695,1480
2026-01-05 00:15:00,4373.695,4378.250,4372.536,4374.963,1677
2026-01-05 00:30:00,4374.963,4376.533,4371.975,4375.342,1019
2026-01-05 00:45:00,4375.342,4383.480,4371.890,4376.005,1481
2026-01-05 01:00:00,4376.005,4381.810,4374.036,4374.709,1189
2026-01-05 01:15:00,4374.709,4379.665,4361.781,4363.907,957
2026-01-05 01:30:00,4363.907,4383.849,4363.417,4380.815,1316
2026-01-05 01:45:00,4380.815,4382.804,4365.525,4377.309,1431
2026-01-05 02:00:00,4377.309,4379.154,4370.888,4376.713,1503
2026-01-05 02:15:00,4376.713,4394.946,4374.031,4383.233,1793
2026-01-05 02:30:00,4383.233,4386.591,4374.497,4375.721,1583
2026-01-05 02:45:00,4375.721,4382.932,4362.269,4382.926,1618
2026-01-05 03:00:00,4382.926,4384.294,4369.238,4372.844,1601
2026-01-05 03:15:00,4372.844,4389.440,4371.765,4382.902,1567
2026-01-05 03:30:00,4382.902,4383.608,4377.221,4380.009,1818
2026-01-05 03:45:00,4380.009,4381.157,4360.622,4380.069,1876
2026-01-05 04:00:00,4380.069,4392.077,4378.274,4391.728,1011
2026-01-05 04:15:00,4391.728,4394.812,4370.638,4376.834,1263
2026-01-05 04:30:00,4376.834,4401.700,4374.862,4392.291,1306
2026-01-05 04:45:00,4392.291,4420.000,4376.811,4420.000,1694
2026-01-05 05:00:00,4420.000,4420.000,4370.468,4378.801,1672
2026-01-05 05:15:00,4378.801,4396.616,4377.235,4378.141,1574
2026-01-05 05:30:00,4378.141,4386.407,4360.000,4375.433,1577
2026-01-05 05:45:00,4375.433,4382.450,4374.212,4379.548,1660
2026-01-05 06:00:00,4379.548,4390.981,4366.039,4377.688,1300
2026-01-05 06:15:00,4377.688,4389.350,4367.077,4367.961,1692
2026-01-05 06:30:00,4367.961,4395.588,4367.927,4382.745,1377
2026-01-05 06:45:00,4382.745,4391.528,4362.516,4367.915,1699
2026-01-05 07:00:00,4367.915,4387.794,4366.681,4372.901,1333
2026-01-05 07:15:00,4372.901,4384.548,4372.200,4378.136,1626
2026-01-05 07:30:00,4378.136,4395.745,4377.195,4394.210,1072
2026-01-05 07:45:00,4394.210,4395.448,4374.784,4376.638,1324
2026-01-05 08:00:00,4376.638,4389.356,4368.779,4381.994,1586
2026-01-05 08:15:00,4381.994,4382.169,4361.672,4376.941,985
2026-01-05 08:30:00,4376.941,4402.987,4367.519,4371.881,1212
2026-01-05 08:45:00,4371.881,4400.356,4369.928,4379.171,1816
2026-01-05 09:00:00,4379.171,4396.542,4362.108,4363.560,1499
2026-01-05 09:15:00,4363.560,4368.493,4360.000,4360.000,1607
2026-01-05 09:30:00,4360.000,4399.515,4360.000,4399.346,1251
2026-01-05 09:45:00,4399.346,4409.546,4381.622,4388.020,1549
2026-01-05 10:00:00,4388.020,4408.263,4371.589,4399.113,1571
2026-01-05 10:15:00,4399.113,4400.661,4375.426,4386.472,1445
2026-01-05 10:30:00,4386.472,4393.287,4377.915,4392.201,2031
2026-01-05 10:45:00,4392.201,4401.958,4387.003,4390.463,2186
2026-01-05 11:00:00,4390.463,4399.849,4377.500,4397.776,1525
2026-01-05 11:15:00,4397.776,4417.815,4385.704,4386.619,1454
2026-01-05 11:30:00,4386.619,4402.336,4385.694,4399.386,1656
2026-01-05 11:45:00,4399.386,4401.056,4383.855,4396.894,1503
2026-01-05 12:00:00,4396.894,4397.892,4382.154,4392.602,1545
2026-01-05 12:15:00,4392.602,4403.511,4372.401,4372.985,1593
2026-01-05 12:30:00,4372.985,4380.188,4372.185,4378.866,1765
2026-01-05 12:45:00,4378.866,4392.921,4378.780,4385.577,1367
2026-01-05 13:00:00,4385.577,4407.617,4383.906,4406.850,1213
2026-01-05 13:15:00,4406.850,4407.248,4388.240,4388.867,1405
2026-01-05 13:30:00,4388.867,4400.623,4387.578,4399.983,1373
2026-01-05 13:45:00,4399.983,4401.050,4373.532,4373.623,1316
2026-01-05 14:00:00,4373.623,4404.510,4373.082,4391.917,1649
2026-01-05 14:15:00,4391.917,4414.522,4385.275,4397.358,1529
2026-01-05 14:30:00,4397.358,4397.651,4391.422,4394.388,1451
2026-01-05 14:45:00,4394.388,4410.308,4394.184,4409.751,1565
2026-01-05 15:00:00,4409.751,4410.310,4386.823,4389.315,948
2026-01-05 15:15:00,4389.315,4408.791,4387.973,4407.512,1292
2026-01-05 15:30:00,4407.512,4419.154,4373.985,4375.507,1184
2026-01-05 15:45:00,4375.507,4410.104,4374.478,4402.879,1239
2026-01-05 16:00:00,4402.879,4408.478,4398.519,4402.557,1506
2026-01-05 16:15:00,4402.557,4413.677,4401.226,4412.866,1248
2026-01-05 16:30:00,4412.866,4413.539,4394.319,4395.713,1188
2026-01-05 16:45:00,4395.713,4416.191,4391.973,4401.059,1459
2026-01-05 17:00:00,4401.059,4407.885,4392.819,4393.944,1346
2026-01-05 17:15:00,4393.944,4415.244,4393.003,4404.910,1728
2026-01-05 17:30:00,4404.910,4417.154,4382.632,4416.393,1547
2026-01-05 17:45:00,4416.393,4418.198,4382.990,4417.558,1114
2026-01-05 18:00:00,4417.558,4417.566,4397.586,4397.671,959
2026-01-05 18:15:00,4397.671,4412.357,4395.558,4411.345,1519
2026-01-05 18:30:00,4411.345,4413.194,4402.694,4402.977,1045
2026-01-05 18:45:00,4402.977,4410.981,4393.898,4394.833,1607
2026-01-05 19:00:00,4394.833,4409.791,4387.780,4407.716,1322
2026-01-05 19:15:00,4407.716,4410.708,4398.799,4400.297,1668
2026-01-05 19:30:00,4400.297,4410.538,4398.598,4399.423,1237
2026-01-05 19:45:00,4399.423,4419.935,4389.596,4390.264,1161
2026-01-05 20:00:00,4390.264,4409.056,4390.212,4403.236,1360
2026-01-05 20:15:00,4403.236,4408.161,4388.105,4407.283,1845
2026-01-05 20:30:00,4407.283,4411.459,4388.901,4410.778,1642
2026-01-05 20:45:00,4410.778,4416.587,4406.392,4407.671,1831
2026-01-05 21:00:00,4407.671,4418.346,4403.285,4416.703,1916
2026-01-05 21:15:00,4416.703,4416.995,4399.502,4407.259,1587
2026-01-05 21:30:00,4407.259,4409.614,4394.129,4409.207,1272
2026-01-05 21:45:00,4409.207,4420.000,4408.231,4415.198,1495
2026-01-05 22:00:00,4415.198,4416.138,4405.522,4409.199,2042
2026-01-05 22:15:00,4409.199,4415.719,4401.513,4413.884,1458
2026-01-05 22:30:00,4413.884,4415.050,4401.336,4412.376,1551
2026-01-05 22:45:00,4412.376,4413.189,4406.822,4410.211,1559
2026-01-05 23:00:00,4410.211,4415.364,4408.065,4413.777,1658
2026-01-05 23:15:00,4413.777,4414.422,4405.869,4406.612,1700
2026-01-05 23:30:00,4406.612,4416.124,4405.511,4410.966,1358
2026-01-05 23:45:00,4410.966,4415.364,4405.655,4415.000,1418
2026-01-06 00:00:00,4386.333,4388.222,4381.243,4387.945,1594
2026-01-06 00:15:00,4387.945,4389.750,4377.201,4388.198,1703
2026-01-06 00:30:00,4388.198,4389.246,4377.944,4383.093,1479
2026-01-06 00:45:00,4383.093,4389.599,4378.876,4378.997,1395
2026-01-06 01:00:00,4378.997,4388.908,4375.000,4383.953,1349
2026-01-06 01:15:00,4383.953,4391.886,4381.944,4382.815,1395
2026-01-06 01:30:00,4382.815,4393.645,4382.097,4393.132,1087
2026-01-06 01:45:00,4393.132,4393.798,4389.636,4390.558,1374
2026-01-06 02:00:00,4390.558,4391.664,4384.104,4385.109,1138
2026-01-06 02:15:00,4385.109,4387.410,4377.975,4385.139,1458
2026-01-06 02:30:00,4385.139,4399.219,4384.871,4387.100,1777
2026-01-06 02:45:00,4387.100,4395.964,4385.129,4386.135,1404
2026-01-06 03:00:00,4386.135,4398.486,4382.948,4397.905,1384
2026-01-06 03:15:00,4397.905,4399.794,4378.141,4389.796,1562
2026-01-06 03:30:00,4389.796,4403.136,4386.179,4392.461,1006
2026-01-06 03:45:00,4392.461,4394.685,4378.896,4393.453,1565
2026-01-06 04:00:00,4393.453,4398.855,4377.307,4398.586,1181
2026-01-06 04:15:00,4398.586,4398.953,4386.035,4393.897,1638
2026-01-06 04:30:00,4393.897,4396.293,4387.620,4396.172,1575
2026-01-06 04:45:00,4396.172,4396.664,4383.405,4388.212,1490
2026-01-06 05:00:00,4388.212,4406.677,4376.449,4405.276,1521
2026-01-06 05:15:00,4405.276,4406.169,4376.859,4377.806,1391
2026-01-06 05:30:00,4377.806,4407.420,4375.000,4390.409,1371
2026-01-06 05:45:00,4390.409,4405.814,4390.373,4396.907,1087
2026-01-06 06:00:00,4396.907,4402.633,4379.370,4389.752,1319
2026-01-06 06:15:00,4389.752,4401.512,4384.052,4395.000,1909
2026-01-06 06:30:00,4395.000,4399.432,4391.192,4397.614,1447
2026-01-06 06:45:00,4397.614,4410.135,4386.424,4409.791,1438
2026-01-06 07:00:00,4409.791,4410.496,4385.640,4400.105,1473
2026-01-06 07:15:00,4400.105,4405.299,4381.790,4405.192,1600
2026-01-06 07:30:00,4405.192,4406.702,4376.740,4392.740,1931
2026-01-06 07:45:00,4392.740,4404.911,4391.996,4401.569,1295
2026-01-06 08:00:00,4401.569,4404.242,4385.722,4397.229,1483
2026-01-06 08:15:00,4397.229,4411.098,4382.970,4410.673,1037
2026-01-06 08:30:00,4410.673,4416.164,4382.807,4384.540,1322
2026-01-06 08:45:00,4384.540,4406.464,4382.294,4404.811,1969
2026-01-06 09:00:00,4404.811,4407.057,4396.410,4396.893,1348
2026-01-06 09:15:00,4396.893,4402.950,4376.961,4401.617,1080
2026-01-06 09:30:00,4401.617,4406.220,4383.872,4384.313,1355
2026-01-06 09:45:00,4384.313,4421.712,4382.680,4399.667,1403
2026-01-06 10:00:00,4399.667,4422.410,4396.687,4420.850,1595
2026-01-06 10:15:00,4420.850,4421.340,4386.819,4391.093,1320
2026-01-06 10:30:00,4391.093,4415.024,4389.705,4414.428,1864
2026-01-06 10:45:00,4414.428,4421.141,4395.638,4396.379,1403
2026-01-06 11:00:00,4396.379,4428.193,4393.373,4394.679,1710
2026-01-06 11:15:00,4394.679,4416.952,4381.261,4411.606,1634
2026-01-06 11:30:00,4411.606,4429.042,4385.062,4417.275,1814
2026-01-06 11:45:00,4417.275,4418.563,4381.401,4384.275,1308
2026-01-06 12:00:00,4384.275,4420.095,4384.239,4401.970,1798
2026-01-06 12:15:00,4401.970,4410.237,4391.836,4396.557,1536
2026-01-06 12:30:00,4396.557,4414.400,4382.152,4412.426,1703
2026-01-06 12:45:00,4412.426,4419.076,4394.363,4407.303,1591
2026-01-06 13:00:00,4407.303,4409.175,4394.766,4397.256,1665
2026-01-06 13:15:00,4397.256,4417.075,4393.671,4403.680,1357
2026-01-06 13:30:00,4403.680,4428.776,4393.210,4394.905,1516
2026-01-06 13:45:00,4394.905,4418.721,4394.591,4412.858,1196
2026-01-06 14:00:00,4412.858,4418.285,4398.091,4404.202,1141
2026-01-06 14:15:00,4404.202,4405.014,4391.539,4403.169,1362
2026-01-06 14:30:00,4403.169,4421.840,4390.771,4392.247,1316
2026-01-06 14:45:00,4392.247,4425.252,4388.113,4405.790,1700
2026-01-06 15:00:00,4405.790,4406.219,4387.843,4391.834,1412
2026-01-06 15:15:00,4391.834,4423.421,4390.379,4421.584,1551
2026-01-06 15:30:00,4421.584,4424.226,4405.803,4410.537,1777
2026-01-06 15:45:00,4410.537,4417.763,4409.433,4414.629,1171
2026-01-06 16:00:00,4414.629,4429.562,4404.507,4427.966,1367
2026-01-06 16:15:00,4427.966,4430.369,4399.010,4409.248,1487
2026-01-06 16:30:00,4409.248,4416.139,4404.326,4412.602,1386
2026-01-06 16:45:00,4412.602,4413.100,4392.961,4409.982,1893
2026-01-06 17:00:00,4409.982,4412.374,4393.057,4411.607,1542
2026-01-06 17:15:00,4411.607,4417.734,4410.996,4416.099,1461
2026-01-06 17:30:00,4416.099,4429.992,4391.887,4429.699,1595
2026-01-06 17:45:00,4429.699,4430.681,4399.124,4405.071,1116
2026-01-06 18:00:00,4405.071,4436.000,4402.951,4436.000,1182
2026-01-06 18:15:00,4436.000,4436.000,4401.400,4402.765,1583
2026-01-06 18:30:00,4402.765,4416.834,4400.619,4416.453,1443
2026-01-06 18:45:00,4416.453,4436.000,4375.000,4375.000,2063
2026-01-06 19:00:00,4375.000,4402.548,4375.000,4402.112,1740
2026-01-06 19:15:00,4402.112,4426.161,4400.791,4407.967,1296
2026-01-06 19:30:00,4407.967,4413.959,4403.226,4404.160,1587
2026-01-06 19:45:00,4404.160,4415.060,4403.868,4408.687,1082
2026-01-06 20:00:00,4408.687,4419.847,4405.452,4413.209,1646
2026-01-06 20:15:00,4413.209,4421.094,4412.273,4414.338,1857
2026-01-06 20:30:00,4414.338,4421.037,4412.585,4420.728,1575
2026-01-06 20:45:00,4420.728,4421.820,4408.725,4410.645,1176
2026-01-06 21:00:00,4410.645,4422.194,4408.726,4419.648,1589
2026-01-06 21:15:00,4419.648,4420.831,4416.494,4417.299,1718
2026-01-06 21:30:00,4417.299,4424.054,4415.252,4423.102,1544
2026-01-06 21:45:00,4423.102,4426.260,4415.563,4419.143,1789
2026-01-06 22:00:00,4419.143,4423.443,4419.130,4419.561,1605
2026-01-06 22:15:00,4419.561,4433.827,4411.737,4433.386,1625
2026-01-06 22:30:00,4433.386,4435.041,4416.408,4416.837,2071
2026-01-06 22:45:00,4416.837,4426.913,4416.408,4416.472,1580
2026-01-06 23:00:00,4416.472,4418.417,4412.221,4416.924,1351
2026-01-06 23:15:00,4416.924,4429.479,4410.163,4428.753,1457
2026-01-06 23:30:00,4428.753,4429.637,4415.083,4422.513,1748
2026-01-06 23:45:00,4422.513,4429.545,4418.107,4429.333,1565
2026-01-07 00:00:00,4400.667,4410.481,4398.915,4405.958,1835
2026-01-07 00:15:00,4405.958,4406.076,4400.708,4405.290,1799
2026-01-07 00:30:00,4405.290,4413.083,4404.977,4406.864,1204
2026-01-07 00:45:00,4406.864,4410.981,4401.495,4402.949,1032
