datetime,open,high,low,close,volume
2026-01-01 21:05:00,4359.362,4362.586,4358.363,4362.472,351
2026-01-01 21:10:00,4362.472,4366.803,4361.750,4366.641,567
2026-01-01 21:15:00,4366.641,4366.743,4365.005,4365.248,500
2026-01-01 21:20:00,4365.248,4365.379,4361.566,4362.047,387
2026-01-01 21:25:00,4362.047,4363.672,4361.475,4363.027,464
2026-01-01 21:30:00,4363.027,4363.479,4358.097,4358.305,472
2026-01-01 21:35:00,4358.305,4363.108,4357.392,4362.684,459
2026-01-01 21:40:00,4362.684,4362.930,4361.435,4362.611,765
2026-01-01 21:45:00,4362.611,4364.817,4362.396,4364.461,485
2026-01-01 21:50:00,4364.461,4364.651,4360.426,4361.645,463
2026-01-01 21:55:00,4361.645,4366.609,4361.623,4365.306,185
2026-01-01 22:00:00,4365.306,4367.212,4364.184,4367.156,365
2026-01-01 22:05:00,4367.156,4367.352,4364.149,4364.209,460
2026-01-01 22:10:00,4364.209,4365.346,4364.125,4364.864,397
2026-01-01 22:15:00,4364.864,4365.524,4363.657,4363.890,707
2026-01-01 22:20:00,4363.890,4364.687,4361.702,4363.736,475
2026-01-01 22:25:00,4363.736,4364.305,4360.989,4361.533,693
2026-01-01 22:30:00,4361.533,4364.764,4361.081,4364.718,509
2026-01-01 22:35:00,4364.718,4364.932,4362.884,4363.504,505
2026-01-01 22:40:00,4363.504,4369.748,4363.273,4369.716,486
2026-01-01 22:45:00,4369.716,4370.206,4367.809,4368.122,500
2026-01-01 22:50:00,4368.122,4368.698,4364.276,4364.857,757
2026-01-01 22:55:00,4364.857,4365.331,4361.899,4361.919,152
2026-01-01 23:00:00,4361.919,4362.021,4360.986,4361.164,199
2026-01-01 23:05:00,4361.164,4367.080,4361.155,4366.663,418
2026-01-01 23:10:00,4366.663,4367.014,4364.274,4364.489,502
2026-01-01 23:15:00,4364.489,4365.049,4364.217,4364.928,603
2026-01-01 23:20:00,4364.928,4365.855,4359.289,4360.528,570
2026-01-01 23:25:00,4360.528,4365.687,4360.102,4365.643,442
2026-01-01 23:30:00,4365.643,4365.811,4364.103,4364.732,652
2026-01-01 23:35:00,4364.732,4365.307,4361.420,4362.343,654
2026-01-01 23:40:00,4362.343,4363.525,4362.306,4363.403,527
2026-01-01 23:45:00,4363.403,4365.238,4363.350,4364.307,644
2026-01-01 23:50:00,4364.307,4365.162,4363.642,4364.085,540
2026-01-01 23:55:00,4364.085,4366.799,4363.554,4366.000,415
2026-01-02 00:00:00,4366.000,4366.098,4363.254,4363.400,502
2026-01-02 00:05:00,4363.400,4363.597,4362.359,4363.340,381
2026-01-02 00:10:00,4363.340,4366.799,4362.988,4365.217,519
2026-01-02 00:15:00,4365.217,4366.248,4359.187,4359.809,489
2026-01-02 00:20:00,4359.809,4361.301,4358.878,4361.092,299
2026-01-02 00:25:00,4361.092,4361.709,4360.963,4361.306,279
2026-01-02 00:30:00,4361.306,4362.959,4360.748,4362.738,584
2026-01-02 00:35:00,4362.738,4363.279,4362.662,4362.932,109
2026-01-02 00:40:00,4362.932,4363.004,4359.945,4360.210,530
2026-01-02 00:45:00,4360.210,4361.516,4359.205,4361.247,428
2026-01-02 00:50:00,4361.247,4362.455,4360.903,4361.457,696
2026-01-02 00:55:00,4361.457,4369.714,4360.565,4369.636,425
2026-01-02 01:00:00,4369.636,4371.200,4367.744,4368.200,598
2026-01-02 01:05:00,4368.200,4368.262,4361.939,4362.465,440
2026-01-02 01:10:00,4362.465,4363.795,4362.073,4362.581,517
2026-01-02 01:15:00,4362.581,4362.824,4360.117,4360.331,610
2026-01-02 01:20:00,4360.331,4360.986,4357.696,4358.031,430
2026-01-02 01:25:00,4358.031,4363.784,4357.424,4363.291,649
2026-01-02 01:30:00,4363.291,4363.872,4360.055,4360.581,350
2026-01-02 01:35:00,4360.581,4363.725,4360.160,4363.413,544
2026-01-02 01:40:00,4363.413,4364.085,4358.079,4358.525,638
2026-01-02 01:45:00,4358.525,4361.229,4358.141,4361.202,599
2026-01-02 01:50:00,4361.202,4365.114,4360.454,4364.239,787
2026-01-02 01:55:00,4364.239,4365.941,4363.812,4365.016,385
2026-01-02 02:00:00,4365.016,4366.209,4363.853,4365.238,293
2026-01-02 02:05:00,4365.238,4366.440,4357.547,4359.089,350
2026-01-02 02:10:00,4359.089,4366.987,4358.388,4366.913,599
2026-01-02 02:15:00,4366.913,4367.678,4360.837,4360.885,574
2026-01-02 02:20:00,4360.885,4366.230,4360.085,4366.221,515
2026-01-02 02:25:00,4366.221,4367.758,4363.302,4363.831,331
2026-01-02 02:30:00,4363.831,4363.961,4358.157,4358.585,615
2026-01-02 02:35:00,4358.585,4362.784,4357.866,4362.674,316
2026-01-02 02:40:00,4362.674,4366.801,4361.959,4365.376,673
2026-01-02 02:45:00,4365.376,4367.399,4365.278,4366.408,928
2026-01-02 02:50:00,4366.408,4366.674,4362.567,4363.394,554
2026-01-02 02:55:00,4363.394,4371.447,4362.821,4370.287,587
2026-01-02 03:00:00,4370.287,4370.593,4367.574,4368.198,426
2026-01-02 03:05:00,4368.198,4368.581,4361.033,4362.944,228
2026-01-02 03:10:00,4362.944,4367.313,4362.637,4367.235,409
2026-01-02 03:15:00,4367.235,4372.604,4367.186,4372.380,336
2026-01-02 03:20:00,4372.380,4373.130,4371.499,4372.601,282
2026-01-02 03:25:00,4372.601,4373.152,4357.550,4358.710,758
2026-01-02 03:30:00,4358.710,4360.609,4357.948,4360.012,540
2026-01-02 03:35:00,4360.012,4371.717,4359.810,4370.783,556
2026-01-02 03:40:00,4370.783,4371.006,4358.462,4359.378,453
2026-01-02 03:45:00,4359.378,4359.500,4358.007,4358.150,474
2026-01-02 03:50:00,4358.150,4362.380,4357.388,4361.961,644
2026-01-02 03:55:00,4361.961,4366.178,4360.966,4366.162,495
2026-01-02 04:00:00,4366.162,4366.586,4363.205,4363.755,579
2026-01-02 04:05:00,4363.755,4364.484,4361.123,4361.188,470
2026-01-02 04:10:00,4361.188,4361.428,4359.414,4361.071,448
2026-01-02 04:15:00,4361.071,4361.821,4360.214,4360.883,288
2026-01-02 04:20:00,4360.883,4361.102,4359.603,4360.071,203
2026-01-02 04:25:00,4360.071,4376.187,4359.246,4375.405,460
2026-01-02 04:30:00,4375.405,4375.889,4365.048,4365.802,508
2026-01-02 04:35:00,4365.802,4369.535,4364.720,4368.732,307
2026-01-02 04:40:00,4368.732,4369.117,4361.757,4361.962,494
2026-01-02 04:45:00,4361.962,4363.902,4361.272,4363.478,508
2026-01-02 04:50:00,4363.478,4364.379,4359.715,4360.842,176
2026-01-02 04:55:00,4360.842,4361.067,4351.044,4351.049,362
2026-01-02 05:00:00,4351.049,4357.603,4350.863,4357.459,561
2026-01-02 05:05:00,4357.459,4357.799,4355.021,4355.225,558
2026-01-02 05:10:00,4355.225,4356.658,4351.673,4352.933,326
2026-01-02 05:15:00,4352.933,4358.368,4352.711,4358.338,523
2026-01-02 05:20:00,4358.338,4359.697,4349.000,4349.000,653
2026-01-02 05:25:00,4349.000,4349.090,4349.000,4349.000,616
2026-01-02 05:30:00,4349.000,4371.405,4349.000,4371.359,485
2026-01-02 05:35:00,4371.359,4371.731,4366.465,4366.767,429
2026-01-02 05:40:00,4366.767,4383.000,4366.740,4383.000,405
2026-01-02 05:45:00,4383.000,4383.000,4382.699,4383.000,570
2026-01-02 05:50:00,4383.000,4383.000,4367.254,4367.461,529
2026-01-02 05:55:00,4367.461,4368.739,4367.183,4368.596,594
2026-01-02 06:00:00,4368.596,4369.083,4361.508,4361.571,519
2026-01-02 06:05:00,4361.571,4368.643,4360.265,4367.751,622
2026-01-02 06:10:00,4367.751,4368.034,4367.426,4367.819,514
2026-01-02 06:15:00,4367.819,4369.135,4361.735,4361.736,617
2026-01-02 06:20:00,4361.736,4362.598,4358.560,4358.587,630
2026-01-02 06:25:00,4358.587,4360.456,4357.588,4358.241,379
2026-01-02 06:30:00,4358.241,4365.444,4356.913,4365.285,228
2026-01-02 06:35:00,4365.285,4366.774,4363.943,4366.646,731
2026-01-02 06:40:00,4366.646,4366.935,4360.225,4360.411,538
2026-01-02 06:45:00,4360.411,4365.745,4360.407,4365.012,242
2026-01-02 06:50:00,4365.012,4368.910,4364.896,4368.095,392
2026-01-02 06:55:00,4368.095,4368.511,4367.781,4368.395,615
2026-01-02 07:00:00,4368.395,4375.175,4367.944,4373.723,458
2026-01-02 07:05:00,4373.723,4374.143,4371.573,4372.207,423
2026-01-02 07:10:00,4372.207,4372.585,4358.910,4359.239,710
2026-01-02 07:15:00,4359.239,4374.833,4359.062,4374.622,342
2026-01-02 07:20:00,4374.622,4375.290,4360.511,4361.944,380
2026-01-02 07:25:00,4361.944,4371.831,4361.421,4371.038,531
2026-01-02 07:30:00,4371.038,4372.404,4364.596,4365.427,558
2026-01-02 07:35:00,4365.427,4366.079,4362.224,4362.663,574
2026-01-02 07:40:00,4362.663,4363.172,4353.961,4354.559,636
2026-01-02 07:45:00,4354.559,4365.238,4354.101,4364.090,529
2026-01-02 07:50:00,4364.090,4364.723,4355.406,4355.991,573
2026-01-02 07:55:00,4355.991,4371.832,4354.931,4370.801,461
2026-01-02 08:00:00,4370.801,4374.242,4370.205,4374.064,509
2026-01-02 08:05:00,4374.064,4374.635,4360.317,4360.471,516
2026-01-02 08:10:00,4360.471,4367.131,4359.963,4366.970,532
2026-01-02 08:15:00,4366.970,4367.041,4360.871,4360.910,615
2026-01-02 08:20:00,4360.910,4362.422,4360.150,4361.494,583
2026-01-02 08:25:00,4361.494,4370.011,4361.212,4369.850,506
2026-01-02 08:30:00,4369.850,4371.061,4364.639,4365.033,378
2026-01-02 08:35:00,4365.033,4376.221,4364.973,4375.674,510
2026-01-02 08:40:00,4375.674,4376.049,4362.264,4362.414,495
2026-01-02 08:45:00,4362.414,4371.583,4362.238,4371.314,528
2026-01-02 08:50:00,4371.314,4372.380,4364.919,4365.924,830
2026-01-02 08:55:00,4365.924,4370.642,4365.312,4370.149,421
2026-01-02 09:00:00,4370.149,4370.545,4362.280,4362.679,563
2026-01-02 09:05:00,4362.679,4365.345,4362.672,4365.096,660
2026-01-02 09:10:00,4365.096,4366.032,4364.118,4364.716,514
